-1.9817	0	0
0	1.9817	0
1.9817	0	0
0	-1.9817	0
-2.4057	2.4057	0
2.4057	2.4057	0
2.4057	-2.4057	0
-2.4057	-2.4057	0
-2.8104	-1.0902	0
-2.8104	1.0902	0
-1.0902	2.8104	0
1.0902	2.8104	0
2.8104	1.0902	0
2.8104	-1.0902	0
1.0902	-2.8104	0
-1.0902	-2.8104	0
-4.1716	-0.6701	0
-4.1716	0.6701	0
-0.6701	4.1716	0
0.6701	4.1716	0
4.1716	0.6701	0
4.1716	-0.6701	0
0.6701	-4.1716	0
-0.6701	-4.1716	0
